id,family,name,category,vcpus,memory,ssd,hdd,cpu,accelerators,accelerator,embodied
m6a-8xlarge,m6a,m6a.8xlarge,general,32,128,0,0,amd-epyc-7r13,0,,1.6103792
m6a-large,m6a,m6a.large,general,2,8,0,0,amd-epyc-7r13,0,,1.6103792
m6a-metal,m6a,m6a.metal,general,192,768,0,0,amd-epyc-7r13,0,,1.7879024
m6a-xlarge,m6a,m6a.xlarge,general,4,16,0,0,amd-epyc-7r13,0,,1.6103792
m6g-12xlarge,m6g,m6g.12xlarge,general,48,192,0,0,aws-graviton-2,0,,1.332856
m6g-16xlarge,m6g,m6g.16xlarge,general,64,256,0,0,aws-graviton-2,0,,1.332856
m6g-2xlarge,m6g,m6g.2xlarge,general,8,32,0,0,aws-graviton-2,0,,1.332856
m6g-4xlarge,m6g,m6g.4xlarge,general,16,64,0,0,aws-graviton-2,0,,1.332856
m6g-8xlarge,m6g,m6g.8xlarge,general,32,128,0,0,aws-graviton-2,0,,1.332856
m6g-large,m6g,m6g.large,general,2,8,0,0,aws-graviton-2,0,,1.332856
m6g-medium,m6g,m6g.medium,general,1,4,0,0,aws-graviton-2,0,,1.332856
m6g-metal,m6g,m6g.metal,general,64,256,0,0,aws-graviton-2,0,,1.332856
m6g-xlarge,m6g,m6g.xlarge,general,4,16,0,0,aws-graviton-2,0,,1.332856
m6gd-12xlarge,m6gd,m6gd.12xlarge,general,48,192,2850,0,aws-graviton-2,0,,1.532856
m6gd-16xlarge,m6gd,m6gd.16xlarge,general,64,256,3800,0,aws-graviton-2,0,,1.532856
m6gd-2xlarge,m6gd,m6gd.2xlarge,general,8,32,474,0,aws-graviton-2,0,,1.532856
m6gd-4xlarge,m6gd,m6gd.4xlarge,general,16,64,950,0,aws-graviton-2,0,,1.532856
m6gd-8xlarge,m6gd,m6gd.8xlarge,general,32,128,1900,0,aws-graviton-2,0,,1.532856
m6gd-large,m6gd,m6gd.large,general,2,8,118,0,aws-graviton-2,0,,1.532856
m6gd-medium,m6gd,m6gd.medium,general,1,4,59,0,aws-graviton-2,0,,1.532856
m6gd-metal,m6gd,m6gd.metal,general,64,256,3800,0,aws-graviton-2,0,,1.532856
m6gd-xlarge,m6gd,m6gd.xlarge,general,4,16,237,0,aws-graviton-2,0,,1.532856
m6i-12xlarge,m6i,m6i.12xlarge,general,48,192,0,0,intel-xeon-8375c,0,,1.7879024
m6i-16xlarge,m6i,m6i.16xlarge,general,64,256,0,0,intel-xeon-8375c,0,,1.7879024
m6i-24xlarge,m6i,m6i.24xlarge,general,96,384,0,0,intel-xeon-8375c,0,,1.7879024
m6i-2xlarge,m6i,m6i.2xlarge,general,8,32,0,0,intel-xeon-8375c,0,,1.7879024
m6i-32xlarge,m6i,m6i.32xlarge,general,128,512,0,0,intel-xeon-8375c,0,,1.7879024
m6i-4xlarge,m6i,m6i.4xlarge,general,16,64,0,0,intel-xeon-8375c,0,,1.7879024
m6i-8xlarge,m6i,m6i.8xlarge,general,32,128,0,0,intel-xeon-8375c,0,,1.7879024
m6i-large,m6i,m6i.large,general,2,8,0,0,intel-xeon-8375c,0,,1.7879024
m6i-metal,m6i,m6i.metal,general,128,512,0,0,intel-xeon-8375c,0,,1.7879024
m6i-xlarge,m6i,m6i.xlarge,general,4,16,0,0,intel-xeon-8375c,0,,1.7879024
m6id-12xlarge,m6id,m6id.12xlarge,general,48,192,2850,0,intel-xeon-8375c,0,,1.532856
m6id-16xlarge,m6id,m6id.16xlarge,general,64,256,3800,0,intel-xeon-8375c,0,,1.532856
m6id-24xlarge,m6id,m6id.24xlarge,general,96,384,5700,0,intel-xeon-8375c,0,,1.7879024
m6id-2xlarge,m6id,m6id.2xlarge,general,8,32,474,0,intel-xeon-8375c,0,,1.532856
m6id-32xlarge,m6id,m6id.32xlarge,general,128,512,7600,0,intel-xeon-8375c,0,,1.7879024
m6id-4xlarge,m6id,m6id.4xlarge,general,16,64,950,0,intel-xeon-8375c,0,,1.532856
m6id-8xlarge,m6id,m6id.8xlarge,general,32,128,1900,0,intel-xeon-8375c,0,,1.532856
m6id-large,m6id,m6id.large,general,2,8,118,0,intel-xeon-8375c,0,,1.532856
m6id-metal,m6id,m6id.metal,general,128,512,7600,0,intel-xeon-8375c,0,,1.7879024
m6id-xlarge,m6id,m6id.xlarge,general,4,16,237,0,intel-xeon-8375c,0,,1.532856
m6idn-12xlarge,m6idn,m6idn.12xlarge,general,48,192,2850,0,intel-xeon-8375c,0,,2.0103792
m6idn-16xlarge,m6idn,m6idn.16xlarge,general,64,256,3800,0,intel-xeon-8375c,0,,2.0103792
m6idn-24xlarge,m6idn,m6idn.24xlarge,general,96,384,5700,0,intel-xeon-8375c,0,,2.0103792
m6idn-2xlarge,m6idn,m6idn.2xlarge,general,8,32,474,0,intel-xeon-8375c,0,,2.0103792
m6idn-32xlarge,m6idn,m6idn.32xlarge,general,128,512,7600,0,intel-xeon-8375c,0,,1.7879024
m6idn-4xlarge,m6idn,m6idn.4xlarge,general,16,64,950,0,intel-xeon-8375c,0,,2.0103792
m6idn-8xlarge,m6idn,m6idn.8xlarge,general,32,128,1900,0,intel-xeon-8375c,0,,2.0103792
m6idn-large,m6idn,m6idn.large,general,2,8,118,0,intel-xeon-8375c,0,,2.0103792
m6idn-metal,m6idn,m6idn.metal,general,128,512,7600,0,intel-xeon-8375c,0,,1.7879024
m6idn-xlarge,m6idn,m6idn.xlarge,general,4,16,237,0,intel-xeon-8375c,0,,2.0103792
m6in-12xlarge,m6in,m6in.12xlarge,general,48,192,0,0,intel-xeon-8375c,0,,1.7879024
m6in-16xlarge,m6in,m6in.16xlarge,general,64,256,0,0,intel-xeon-8375c,0,,1.7879024
m6in-24xlarge,m6in,m6in.24xlarge,general,96,384,0,0,intel-xeon-8375c,0,,1.7879024
m6in-2xlarge,m6in,m6in.2xlarge,general,8,32,0,0,intel-xeon-8375c,0,,1.7879024
m6in-32xlarge,m6in,m6in.32xlarge,general,128,512,0,0,intel-xeon-8375c,0,,1.7879024
m6in-4xlarge,m6in,m6in.4xlarge,general,16,64,0,0,intel-xeon-8375c,0,,1.7879024
m6in-8xlarge,m6in,m6in.8xlarge,general,32,128,0,0,intel-xeon-8375c,0,,1.7879024
m6in-large,m6in,m6in.large,general,2,8,0,0,intel-xeon-8375c,0,,1.7879024
m6in-metal,m6in,m6in.metal,general,128,512,0,0,intel-xeon-8375c,0,,1.7879024
m6in-xlarge,m6in,m6in.xlarge,general,4,16,0,0,intel-xeon-8375c,0,,1.7879024
m7a-12xlarge,m7a,m7a.12xlarge,general,48,192,0,0,amd-epyc-9r14,0,,1.6103792
m7a-16xlarge,m7a,m7a.16xlarge,general,64,256,0,0,amd-epyc-9r14,0,,1.6103792
m7a-24xlarge,m7a,m7a.24xlarge,general,96,384,0,0,amd-epyc-9r14,0,,1.6103792
m7a-2xlarge,m7a,m7a.2xlarge,general,8,32,0,0,amd-epyc-9r14,0,,1.6103792
m7a-32xlarge,m7a,m7a.32xlarge,general,128,512,0,0,amd-epyc-9r14,0,,1.7879024
m7a-48xlarge,m7a,m7a.48xlarge,general,192,768,0,0,amd-epyc-9r14,0,,1.7879024
m7a-4xlarge,m7a,m7a.4xlarge,general,16,64,0,0,amd-epyc-9r14,0,,1.6103792
m7a-8xlarge,m7a,m7a.8xlarge,general,32,128,0,0,amd-epyc-9r14,0,,1.6103792
m7a-large,m7a,m7a.large,general,2,8,0,0,amd-epyc-9r14,0,,1.6103792
m7a-medium,m7a,m7a.medium,general,1,4,0,0,amd-epyc-9r14,0,,1.332856
m7a-metal-48xl,m7a,m7a.metal-48xl,general,192,768,0,0,amd-epyc-9r14,0,,1.7879024
m7a-xlarge,m7a,m7a.xlarge,general,4,16,0,0,amd-epyc-9r14,0,,1.6103792
m7g-12xlarge,m7g,m7g.12xlarge,general,48,192,0,0,aws-graviton-3,0,,1.332856
m7g-16xlarge,m7g,m7g.16xlarge,general,64,256,0,0,aws-graviton-3,0,,1.332856
m7g-2xlarge,m7g,m7g.2xlarge,general,8,32,0,0,aws-graviton-3,0,,1.332856
m7g-4xlarge,m7g,m7g.4xlarge,general,16,64,0,0,aws-graviton-3,0,,1.332856
m7g-8xlarge,m7g,m7g.8xlarge,general,32,128,0,0,aws-graviton-3,0,,1.332856
m7g-large,m7g,m7g.large,general,2,8,0,0,aws-graviton-3,0,,1.332856
m7g-medium,m7g,m7g.medium,general,1,4,0,0,aws-graviton-3,0,,1.332856
m7g-metal,m7g,m7g.metal,general,64,256,0,0,aws-graviton-3,0,,1.332856
m7g-xlarge,m7g,m7g.xlarge,general,4,16,0,0,aws-graviton-3,0,,1.332856
m7gd-12xlarge,m7gd,m7gd.12xlarge,general,48,192,2850,0,aws-graviton-3,0,,1.532856
m7gd-16xlarge,m7gd,m7gd.16xlarge,general,64,256,3800,0,aws-graviton-3,0,,1.532856
m7gd-2xlarge,m7gd,m7gd.2xlarge,general,8,32,474,0,aws-graviton-3,0,,1.532856
m7gd-4xlarge,m7gd,m7gd.4xlarge,general,16,64,950,0,aws-graviton-3,0,,1.532856
m7gd-8xlarge,m7gd,m7gd.8xlarge,general,32,128,1900,0,aws-graviton-3,0,,1.532856
m7gd-large,m7gd,m7gd.large,general,2,8,118,0,aws-graviton-3,0,,1.532856
m7gd-medium,m7gd,m7gd.medium,general,1,4,59,0,aws-graviton-3,0,,1.532856
m7gd-metal,m7gd,m7gd.metal,general,64,256,3800,0,aws-graviton-3,0,,1.532856
m7gd-xlarge,m7gd,m7gd.xlarge,general,4,16,237,0,aws-graviton-3,0,,1.532856
m7i-12xlarge,m7i,m7i.12xlarge,general,48,192,0,0,intel-xeon-8488c,0,,1.7879024
m7i-flex-12xlarge,m7i,m7i-flex.12xlarge,general,48,192,0,0,intel-xeon-8488c,0,,1.7879024
m7i-16xlarge,m7i,m7i.16xlarge,general,64,256,0,0,intel-xeon-8488c,0,,1.7879024
m7i-24xlarge,m7i,m7i.24xlarge,general,96,384,0,0,intel-xeon-8488c,0,,1.7879024
m7i-2xlarge,m7i,m7i.2xlarge,general,8,32,0,0,intel-xeon-8488c,0,,1.7879024
m7i-48xlarge,m7i,m7i.48xlarge,general,192,768,0,0,intel-xeon-8488c,0,,1.7879024
m7i-4xlarge,m7i,m7i.4xlarge,general,16,64,0,0,intel-xeon-8488c,0,,1.7879024
m7i-8xlarge,m7i,m7i.8xlarge,general,32,128,0,0,intel-xeon-8488c,0,,1.7879024
m7i-flex-2xlarge,m7i-flex,m7i-flex.2xlarge,general,8,32,0,0,intel-xeon-8488c,0,,1.7879024
m7i-flex-4xlarge,m7i-flex,m7i-flex.4xlarge,general,16,64,0,0,intel-xeon-8488c,0,,1.7879024
m7i-flex-8xlarge,m7i-flex,m7i-flex.8xlarge,general,32,128,0,0,intel-xeon-8488c,0,,1.7879024
m7i-flex-large,m7i-flex,m7i-flex.large,general,2,8,0,0,intel-xeon-8488c,0,,1.7879024
m7i-flex-xlarge,m7i-flex,m7i-flex.xlarge,general,4,16,0,0,intel-xeon-8488c,0,,1.7879024
m7i-large,m7i,m7i.large,general,2,8,0,0,intel-xeon-8488c,0,,1.7879024
m7i-metal-24xl,m7i,m7i.metal-24xl,general,96,384,0,0,intel-xeon-8488c,0,,1.6103792
m7i-metal-48xl,m7i,m7i.metal-48xl,general,192,768,0,0,intel-xeon-8488c,0,,1.7879024
m7i-xlarge,m7i,m7i.xlarge,general,4,16,0,0,intel-xeon-8488c,0,,1.7879024
m8g-12xlarge,m8g,m8g.12xlarge,general,48,192,0,0,aws-graviton-4,0,,1.332856
m8g-16xlarge,m8g,m8g.16xlarge,general,64,256,0,0,aws-graviton-4,0,,1.332856
m8g-24xlarge,m8g,m8g.24xlarge,general,96,384,0,0,aws-graviton-4,0,,1.6103792
m8g-2xlarge,m8g,m8g.2xlarge,general,8,32,0,0,aws-graviton-4,0,,1.332856
m8g-48xlarge,m8g,m8g.48xlarge,general,192,768,0,0,aws-graviton-4,0,,1.7879024
m8g-4xlarge,m8g,m8g.4xlarge,general,16,64,0,0,aws-graviton-4,0,,1.332856
m8g-8xlarge,m8g,m8g.8xlarge,general,32,128,0,0,aws-graviton-4,0,,1.332856
m8g-large,m8g,m8g.large,general,2,8,0,0,aws-graviton-4,0,,1.332856
m8g-medium,m8g,m8g.medium,general,1,4,0,0,aws-graviton-4,0,,1.332856
m8g-metal-24xl,m8g,m8g.metal-24xl,general,96,384,0,0,aws-graviton-4,0,,1.6103792
m8g-metal-48xl,m8g,m8g.metal-48xl,general,192,768,0,0,aws-graviton-4,0,,1.7879024
m8g-xlarge,m8g,m8g.xlarge,general,4,16,0,0,aws-graviton-4,0,,1.332856
mac1-metal,mac,mac1.metal,general,12,32,0,0,intel-core-i78700b,0,,1.0221904
mac2-m1ultra-metal,mac,mac2-m1ultra.metal,general,20,128,0,0,apple-m1-ultra,0,,2.632856
mac2-m2-metal,mac,mac2-m2.metal,general,8,24,0,0,apple-m2,0,,1.6103792
mac2-m2pro-metal,mac,mac2-m2pro.metal,general,12,32,0,0,apple-m2-pro,0,,1.0221904
mac2-metal,mac,mac2.metal,general,8,16,0,0,apple-m1,0,,1.2440944
p2-16xlarge,p2,p2.16xlarge,accelerated,64,732,0,0,intel-xeon-e52686v4,8,nvidia-tesla-k80,4.4930204
p2-8xlarge,p2,p2.8xlarge,accelerated,32,488,0,0,intel-xeon-e52686v4,4,nvidia-tesla-k80,4.4930204
p2-xlarge,p2,p2.xlarge,accelerated,4,61,0,0,intel-xeon-e52686v4,1,nvidia-tesla-k80,4.4930204
p3-16xlarge,p3,p3.16xlarge,accelerated,64,488,0,0,intel-xeon-e52686v4,8,nvidia-tesla-v10016,3.5429488
p3-2xlarge,p3,p3.2xlarge,accelerated,8,61,0,0,intel-xeon-e52686v4,1,nvidia-tesla-v10016,3.5429488
p3-8xlarge,p3,p3.8xlarge,accelerated,32,244,0,0,intel-xeon-e52686v4,4,nvidia-tesla-v10016,3.5429488
p3dn-24xlarge,p3,p3dn.24xlarge,accelerated,96,768,1800,0,intel-xeon-8175,8,nvidia-tesla-v10032,3.5429488
p4d-24xlarge,p4,p4d.24xlarge,accelerated,96,1152,8000,0,intel-xeon-8275cl,8,nvidia-tesla-a10040,4.6755184
p4de-24xlarge,p4,p4de.24xlarge,accelerated,96,1152,8000,0,intel-xeon-8275cl,8,nvidia-tesla-a10080,4.6755184
p5-48xlarge,p5,p5.48xlarge,accelerated,192,2048,30400,0,amd-epyc-7r13,8,nvidia-tesla-h10080,4.1850384
p5e-48xlarge,p5,p5e.48xlarge,accelerated,192,2048,30400,0,amd-epyc-7r13,8,nvidia-tesla-h10094,4.1850384
p5en-48xlarge,p5,p5en.48xlarge,accelerated,192,2048,30400,0,intel-xeon-8488c,8,nvidia-tesla-h10094,4.1850384
r3-2xlarge,r3,r3.2xlarge,memory,8,61,160,0,intel-xeon-e52670v2,0,,1.6162132
r3-4xlarge,r3,r3.4xlarge,memory,16,122,320,0,intel-xeon-e52670v2,0,,1.6162132
r3-8xlarge,r3,r3.8xlarge,memory,32,244,640,0,intel-xeon-e52670v2,0,,1.6162132
r3-large,r3,r3.large,memory,2,15.25,32,0,intel-xeon-e52670v2,0,,1.6162132
r3-xlarge,r3,r3.xlarge,memory,4,30.5,80,0,intel-xeon-e52670v2,0,,1.6162132
r4-16xlarge,r4,r4.16xlarge,memory,64,488,0,0,intel-xeon-e52686v4,0,,1.7546168
r4-2xlarge,r4,r4.2xlarge,memory,8,61,0,0,intel-xeon-e52686v4,0,,1.7546168
r4-4xlarge,r4,r4.4xlarge,memory,16,122,0,0,intel-xeon-e52686v4,0,,1.7546168
r4-8xlarge,r4,r4.8xlarge,memory,32,244,0,0,intel-xeon-e52686v4,0,,1.7546168
r4-large,r4,r4.large,memory,2,15.25,0,0,intel-xeon-e52686v4,0,,1.7546168
r4-xlarge,r4,r4.xlarge,memory,4,30.5,0,0,intel-xeon-e52686v4,0,,1.7546168
r5-12xlarge,r5,r5.12xlarge,memory,48,384,0,0,intel-xeon-8175,0,,2.1429488
r5-16xlarge,r5,r5.16xlarge,memory,64,512,0,0,intel-xeon-8175,0,,2.1429488
r5-24xlarge,r5,r5.24xlarge,memory,96,768,0,0,intel-xeon-8175,0,,2.1429488
r5-2xlarge,r5,r5.2xlarge,memory,8,64,0,0,intel-xeon-8175,0,,2.1429488
r5-4xlarge,r5,r5.4xlarge,memory,16,128,0,0,intel-xeon-8175,0,,2.1429488
r5-8xlarge,r5,r5.8xlarge,memory,32,256,0,0,intel-xeon-8175,0,,2.1429488
r5-large,r5,r5.large,memory,2,16,0,0,intel-xeon-8175,0,,2.1429488
r5-metal,r5,r5.metal,memory,96,768,0,0,intel-xeon-8175,0,,2.1429488
r5-xlarge,r5,r5.xlarge,memory,4,32,0,0,intel-xeon-8175,0,,2.1429488
r5a-12xlarge,r5a,r5a.12xlarge,memory,48,384,0,0,amd-epyc-7571,0,,2.1429488
r5a-16xlarge,r5a,r5a.16xlarge,memory,64,512,0,0,amd-epyc-7571,0,,2.1429488
r5a-24xlarge,r5a,r5a.24xlarge,memory,96,768,0,0,amd-epyc-7571,0,,2.1429488
r5a-2xlarge,r5a,r5a.2xlarge,memory,8,64,0,0,amd-epyc-7571,0,,2.1429488
r5a-4xlarge,r5a,r5a.4xlarge,memory,16,128,0,0,amd-epyc-7571,0,,2.1429488
r5a-8xlarge,r5a,r5a.8xlarge,memory,32,256,0,0,amd-epyc-7571,0,,2.1429488
r5a-large,r5a,r5a.large,memory,2,16,0,0,amd-epyc-7571,0,,2.1429488
r5a-xlarge,r5a,r5a.xlarge,memory,4,32,0,0,amd-epyc-7571,0,,2.1429488
r5ad-12xlarge,r5ad,r5ad.12xlarge,memory,48,384,1800,0,amd-epyc-7571,0,,2.5429488
r5ad-16xlarge,r5ad,r5ad.16xlarge,memory,64,512,2400,0,amd-epyc-7571,0,,2.5429488
r5ad-24xlarge,r5ad,r5ad.24xlarge,memory,96,768,3600,0,amd-epyc-7571,0,,2.5429488
r5ad-2xlarge,r5ad,r5ad.2xlarge,memory,8,64,300,0,amd-epyc-7571,0,,2.5429488
r5ad-4xlarge,r5ad,r5ad.4xlarge,memory,16,128,600,0,amd-epyc-7571,0,,2.5429488
r5ad-8xlarge,r5ad,r5ad.8xlarge,memory,32,256,1200,0,amd-epyc-7571,0,,2.5429488
r5ad-large,r5ad,r5ad.large,memory,2,16,75,0,amd-epyc-7571,0,,2.5429488
r5ad-xlarge,r5ad,r5ad.xlarge,memory,4,32,150,0,amd-epyc-7571,0,,2.5429488
r5b-12xlarge,r5b,r5b.12xlarge,memory,48,384,0,0,intel-xeon-8259cl,0,,2.1429488
r5b-16xlarge,r5b,r5b.16xlarge,memory,64,512,0,0,intel-xeon-8259cl,0,,2.1429488
r5b-24xlarge,r5b,r5b.24xlarge,memory,96,768,0,0,intel-xeon-8259cl,0,,2.1429488
r5b-2xlarge,r5b,r5b.2xlarge,memory,8,64,0,0,intel-xeon-8259cl,0,,2.1429488
r5b-4xlarge,r5b,r5b.4xlarge,memory,16,128,0,0,intel-xeon-8259cl,0,,2.1429488
r5b-8xlarge,r5b,r5b.8xlarge,memory,32,256,0,0,intel-xeon-8259cl,0,,2.1429488
r5b-large,r5b,r5b.large,memory,2,16,0,0,intel-xeon-8259cl,0,,2.1429488
r5b-metal,r5b,r5b.metal,memory,96,768,0,0,intel-xeon-8259cl,0,,2.1429488
r5b-xlarge,r5b,r5b.xlarge,memory,4,32,0,0,intel-xeon-8259cl,0,,2.1429488
r5d-12xlarge,r5d,r5d.12xlarge,memory,48,384,1800,0,intel-xeon-8175,0,,2.5429488
r5d-16xlarge,r5d,r5d.16xlarge,memory,64,512,2400,0,intel-xeon-8175,0,,2.5429488
r5d-24xlarge,r5d,r5d.24xlarge,memory,96,768,3600,0,intel-xeon-8175,0,,2.5429488
r5d-2xlarge,r5d,r5d.2xlarge,memory,8,64,300,0,intel-xeon-8175,0,,2.5429488
r5d-4xlarge,r5d,r5d.4xlarge,memory,16,128,600,0,intel-xeon-8175,0,,2.5429488
r5d-8xlarge,r5d,r5d.8xlarge,memory,32,256,1200,0,intel-xeon-8175,0,,2.5429488
r5d-large,r5d,r5d.large,memory,2,16,75,0,intel-xeon-8175,0,,2.5429488
r5d-metal,r5d,r5d.metal,memory,96,768,3600,0,intel-xeon-8175,0,,2.5429488
r5d-xlarge,r5d,r5d.xlarge,memory,4,32,150,0,intel-xeon-8175,0,,2.5429488
r5dn-12xlarge,r5dn,r5dn.12xlarge,memory,48,384,1800,0,intel-xeon-8259cl,0,,2.5429488
r5dn-16xlarge,r5dn,r5dn.16xlarge,memory,64,512,2400,0,intel-xeon-8259cl,0,,2.5429488
r5dn-24xlarge,r5dn,r5dn.24xlarge,memory,96,768,3600,0,intel-xeon-8259cl,0,,2.5429488
r5dn-2xlarge,r5dn,r5dn.2xlarge,memory,8,64,300,0,intel-xeon-8259cl,0,,2.5429488
r5dn-4xlarge,r5dn,r5dn.4xlarge,memory,16,128,600,0,intel-xeon-8259cl,0,,2.5429488
r5dn-8xlarge,r5dn,r5dn.8xlarge,memory,32,256,1200,0,intel-xeon-8259cl,0,,2.5429488
r5dn-large,r5dn,r5dn.large,memory,2,16,75,0,intel-xeon-8259cl,0,,2.5429488
r5dn-metal,r5dn,r5dn.metal,memory,96,768,3600,0,intel-xeon-8259cl,0,,2.5429488
r5dn-xlarge,r5dn,r5dn.xlarge,memory,4,32,150,0,intel-xeon-8259cl,0,,2.5429488
r5n-12xlarge,r5n,r5n.12xlarge,memory,48,384,0,0,intel-xeon-8259cl,0,,2.1429488
r5n-16xlarge,r5n,r5n.16xlarge,memory,64,512,0,0,intel-xeon-8259cl,0,,2.1429488
r5n-24xlarge,r5n,r5n.24xlarge,memory,96,768,0,0,intel-xeon-8259cl,0,,2.1429488
r5n-2xlarge,r5n,r5n.2xlarge,memory,8,64,0,0,intel-xeon-8259cl,0,,2.1429488
r5n-4xlarge,r5n,r5n.4xlarge,memory,16,128,0,0,intel-xeon-8259cl,0,,2.1429488
r5n-8xlarge,r5n,r5n.8xlarge,memory,32,256,0,0,intel-xeon-8259cl,0,,2.1429488
r5n-large,r5n,r5n.large,memory,2,16,0,0,intel-xeon-8259cl,0,,2.1429488
r5n-metal,r5n,r5n.metal,memory,96,768,0,0,intel-xeon-8259cl,0,,2.1429488
r5n-xlarge,r5n,r5n.xlarge,memory,4,32,0,0,intel-xeon-8259cl,0,,2.1429488
r6a-12xlarge,r6a,r6a.12xlarge,memory,48,384,0,0,amd-epyc-7r13,0,,2.1429488
r6a-16xlarge,r6a,r6a.16xlarge,memory,64,512,0,0,amd-epyc-7r13,0,,2.1429488
r6a-24xlarge,r6a,r6a.24xlarge,memory,96,768,0,0,amd-epyc-7r13,0,,2.1429488
r6a-2xlarge,r6a,r6a.2xlarge,memory,8,64,0,0,amd-epyc-7r13,0,,2.1429488
r6a-32xlarge,r6a,r6a.32xlarge,memory,128,1024,0,0,amd-epyc-7r13,0,,1.7879024
r6a-48xlarge,r6a,r6a.48xlarge,memory,192,1536,0,0,amd-epyc-7r13,0,,4.1850384
r6a-4xlarge,r6a,r6a.4xlarge,memory,16,128,0,0,amd-epyc-7r13,0,,2.1429488
r6a-8xlarge,r6a,r6a.8xlarge,memory,32,256,0,0,amd-epyc-7r13,0,,2.1429488
r6a-large,r6a,r6a.large,memory,2,16,0,0,amd-epyc-7r13,0,,2.1429488
r6a-metal,r6a,r6a.metal,memory,192,1536,0,0,amd-epyc-7r13,0,,3.9850384
r6a-xlarge,r6a,r6a.xlarge,memory,4,32,0,0,amd-epyc-7r13,0,,2.1429488
r6g-12xlarge,r6g,r6g.12xlarge,memory,48,384,0,0,aws-graviton-2,0,,1.6879024
r6g-16xlarge,r6g,r6g.16xlarge,memory,64,512,0,0,aws-graviton-2,0,,1.6879024
r6g-2xlarge,r6g,r6g.2xlarge,memory,8,64,0,0,aws-graviton-2,0,,1.6879024
r6g-4xlarge,r6g,r6g.4xlarge,memory,16,128,0,0,aws-graviton-2,0,,1.6879024
r6g-8xlarge,r6g,r6g.8xlarge,memory,32,256,0,0,aws-graviton-2,0,,1.6879024
r6g-large,r6g,r6g.large,memory,2,16,0,0,aws-graviton-2,0,,1.6879024
